"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"634","K29
(21)","CC","GO:0031974","membrane-enclosed lumen",0.666666666666667,"157/550",0.000242835011678113,0.000849922540873397,0.000543183578753675,"851177/854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",14,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"635","K29
(21)","CC","GO:0043233","organelle lumen",0.666666666666667,"157/550",0.000242835011678113,0.000849922540873397,0.000543183578753675,"851177/854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",14,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"636","K34
(8)","CC","GO:0005730","nucleolus",0.5,"31/550",0.000496978690826346,0.0104365525073533,0.00732389649638825,"851240/850551/855613/855273",4,"K34 (8)","Bayesian",6,"Bayesian: chain 6",34,"ALL"
"637","K34
(8)","CC","GO:0030684","preribosome",0.375,"16/550",0.00103929423337754,0.0109125894504642,0.00765795750909769,"851240/850551/855613",3,"K34 (8)","Bayesian",6,"Bayesian: chain 6",34,"ALL"
"638","K34
(8)","CC","GO:1990904","ribonucleoprotein complex",0.375,"20/550",0.00205745547760361,0.0144021883432253,0.0101067988373511,"851240/850551/855613",3,"K34 (8)","Bayesian",6,"Bayesian: chain 6",34,"ALL"
"639","K34
(8)","CC","GO:0031974","membrane-enclosed lumen",0.75,"157/550",0.00822153333627664,0.0287753666769682,0.020193239773311,"851240/850551/855613/851903/855273/852104",6,"K34 (8)","Bayesian",6,"Bayesian: chain 6",34,"ALL"
"640","K34
(8)","CC","GO:0043233","organelle lumen",0.75,"157/550",0.00822153333627664,0.0287753666769682,0.020193239773311,"851240/850551/855613/851903/855273/852104",6,"K34 (8)","Bayesian",6,"Bayesian: chain 6",34,"ALL"
"641","K36
(13)","BP","GO:0006897","endocytosis",0.307692307692308,"10/549",3.7022447159809e-05,0.00955179136723071,0.00806699638113732,"852960/853729/853361/854183",4,"K36 (13)","Bayesian",6,"Bayesian: chain 6",36,"ALL"
"642","K36
(13)","BP","GO:0072594","establishment of protein localization to organelle",0.307692307692308,"15/549",0.000225048287537798,0.0290312290923759,0.0245184186949075,"852960/853361/855387/854183",4,"K36 (13)","Bayesian",6,"Bayesian: chain 6",36,"ALL"
"643","K37
(7)","MF","GO:0000166","nucleotide binding",0.857142857142857,"87/546",8.60504745072029e-05,0.00145526138542268,0.000804872487923337,"851273/853671/851772/856394/856680/850980",6,"K37 (7)","Bayesian",6,"Bayesian: chain 6",37,"ALL"
"644","K37
(7)","MF","GO:1901265","nucleoside phosphate binding",0.857142857142857,"87/546",8.60504745072029e-05,0.00145526138542268,0.000804872487923337,"851273/853671/851772/856394/856680/850980",6,"K37 (7)","Bayesian",6,"Bayesian: chain 6",37,"ALL"
"645","K37
(7)","MF","GO:0043168","anion binding",0.857142857142857,"88/546",9.21786414908558e-05,0.00145526138542268,0.000804872487923337,"851273/853671/851772/856394/856680/850980",6,"K37 (7)","Bayesian",6,"Bayesian: chain 6",37,"ALL"
"646","K37
(7)","MF","GO:0036094","small molecule binding",0.857142857142857,"89/546",9.86617888422155e-05,0.00145526138542268,0.000804872487923337,"851273/853671/851772/856394/856680/850980",6,"K37 (7)","Bayesian",6,"Bayesian: chain 6",37,"ALL"
"647","K37
(7)","MF","GO:0017076","purine nucleotide binding",0.714285714285714,"78/546",0.000879888316229031,0.0064891763321891,0.00358901813198684,"851273/853671/856394/856680/850980",5,"K37 (7)","Bayesian",6,"Bayesian: chain 6",37,"ALL"
"648","K1
(2)","MF","GO:0004672","protein kinase activity",1,"19/546",0.00114930940619014,0.0147371486821028,0.00357987417379016,"853744/856221",2,"K1 (2)","Bayesian",7,"Bayesian: chain 7",1,"ALL"
"649","K1
(2)","MF","GO:0004674","protein serine/threonine kinase activity",1,"19/546",0.00114930940619014,0.0147371486821028,0.00357987417379016,"853744/856221",2,"K1 (2)","Bayesian",7,"Bayesian: chain 7",1,"ALL"
"650","K1
(2)","MF","GO:0016773","phosphotransferase activity, alcohol group as acceptor",1,"23/546",0.00170044023255033,0.0147371486821028,0.00357987417379016,"853744/856221",2,"K1 (2)","Bayesian",7,"Bayesian: chain 7",1,"ALL"
"651","K1
(2)","MF","GO:0016301","kinase activity",1,"27/546",0.00235910878112713,0.0153342070773264,0.00372490860177968,"853744/856221",2,"K1 (2)","Bayesian",7,"Bayesian: chain 7",1,"ALL"
"652","K1
(2)","MF","GO:0016772","transferase activity, transferring phosphorus-containing groups",1,"38/546",0.0047249386698928,0.0245696810834426,0.00596834358302248,"853744/856221",2,"K1 (2)","Bayesian",7,"Bayesian: chain 7",1,"ALL"
"653","K2
(13)","CC","GO:0005933","cellular bud",0.538461538461538,"73/550",0.000490154688402043,0.0313699000577308,0.0288933290005415,"855646/855389/850891/851440/853650/855945/851375",7,"K2 (13)","Bayesian",7,"Bayesian: chain 7",2,"ALL"
"654","K4
(17)","BP","GO:0006897","endocytosis",0.294117647058824,"10/549",3.48201178132597e-06,0.00100281939302188,0.000916318889822623,"851949/852960/853729/853361/854183",5,"K4 (17)","Bayesian",7,"Bayesian: chain 7",4,"ALL"
"655","K4
(17)","BP","GO:0016192","vesicle-mediated transport",0.294117647058824,"22/549",0.000290536204895265,0.0418372135049182,0.0382284480125349,"851949/852960/853729/853361/854183",5,"K4 (17)","Bayesian",7,"Bayesian: chain 7",4,"ALL"
"656","K5
(68)","BP","GO:0071554","cell wall organization or biogenesis",0.25,"42/549",1.2483968738152e-06,0.000181024097582845,0.000178801846067435,"851625/855529/852856/856861/850992/856546/853102/851246/855438/853766/854953/856357/856272/853045/855562/853281/856893",17,"K5 (68)","Bayesian",7,"Bayesian: chain 7",5,"ALL"
"657","K5
(68)","BP","GO:0045229","external encapsulating structure organization",0.235294117647059,"38/549",1.45595788940626e-06,0.000181024097582845,0.000178801846067435,"851625/855529/852856/856861/850992/856546/853102/855438/853766/854953/856357/856272/853045/855562/853281/856893",16,"K5 (68)","Bayesian",7,"Bayesian: chain 7",5,"ALL"
"658","K5
(68)","CC","GO:0071944","cell periphery",0.485294117647059,"111/550",1.38710927323883e-08,1.29001162411211e-06,1.10968741859107e-06,"851625/855548/855529/855293/852856/852932/853367/855023/850992/856546/853102/853760/850731/855438/852459/853766/856729/854953/852382/854804/851067/856279/856049/856272/851597/853045/854447/854214/853671/856394/852343/853281/856893",33,"K5 (68)","Bayesian",7,"Bayesian: chain 7",5,"ALL"
"659","K5
(68)","CC","GO:0005576","extracellular region",0.220588235294118,"31/550",3.42924453995751e-07,1.59459871108024e-05,1.37169781598301e-05,"851625/852856/853367/850992/856546/853102/853882/850731/852459/853766/856729/854804/855562/853281/856893",15,"K5 (68)","Bayesian",7,"Bayesian: chain 7",5,"ALL"
"660","K5
(68)","CC","GO:0031224","intrinsic component of membrane",0.485294117647059,"128/550",8.42096863213851e-07,2.61050027596294e-05,2.24559163523694e-05,"851625/855529/852825/852932/856897/853367/855023/852845/852362/856546/853102/850731/851246/855438/853766/856729/854953/852382/854804/851067/856357/856279/856049/856272/851004/851597/853045/854447/854214/853671/852343/856893/854052",33,"K5 (68)","Bayesian",7,"Bayesian: chain 7",5,"ALL"
"661","K5
(68)","CC","GO:0016020","membrane",0.529411764705882,"163/550",1.40853349447845e-05,0.00010916134582208,9.39022329652299e-05,"851625/855548/855529/855293/852825/852932/856897/853367/855023/852845/852362/856546/853102/850731/851246/855438/853766/856729/854953/852382/854804/851067/856357/856279/856049/856272/851004/851597/853045/854447/854214/853671/856394/852343/856893/854052",36,"K5 (68)","Bayesian",7,"Bayesian: chain 7",5,"ALL"
"662","K9
(7)","BP","GO:0032787","monocarboxylic acid metabolic process",0.571428571428571,"14/549",8.95150958891321e-06,0.00182197671491896,0.00167813644795167,"854556/854706/850317/850614",4,"K9 (7)","Bayesian",7,"Bayesian: chain 7",9,"ALL"
"663","K9
(7)","BP","GO:0044281","small molecule metabolic process",0.714285714285714,"40/549",3.03276866162798e-05,0.00182197671491896,0.00167813644795167,"854556/852846/854706/850317/850614",5,"K9 (7)","Bayesian",7,"Bayesian: chain 7",9,"ALL"
"664","K9
(7)","BP","GO:0019752","carboxylic acid metabolic process",0.571428571428571,"19/549",3.38926251673391e-05,0.00182197671491896,0.00167813644795167,"854556/854706/850317/850614",4,"K9 (7)","Bayesian",7,"Bayesian: chain 7",9,"ALL"
"665","K9
(7)","BP","GO:0006082","organic acid metabolic process",0.571428571428571,"20/549",4.21753869194203e-05,0.00182197671491896,0.00167813644795167,"854556/854706/850317/850614",4,"K9 (7)","Bayesian",7,"Bayesian: chain 7",9,"ALL"
"666","K9
(7)","BP","GO:0043436","oxoacid metabolic process",0.571428571428571,"20/549",4.21753869194203e-05,0.00182197671491896,0.00167813644795167,"854556/854706/850317/850614",4,"K9 (7)","Bayesian",7,"Bayesian: chain 7",9,"ALL"
"667","K10
(13)","BP","GO:0044770","cell cycle phase transition",0.615384615384615,"63/549",1.59578304290165e-05,0.001930897481911,0.00152859217793737,"856847/853952/853003/851691/854555/855743/854554/854232",8,"K10 (13)","Bayesian",7,"Bayesian: chain 7",10,"ALL"
"668","K10
(13)","BP","GO:0044772","mitotic cell cycle phase transition",0.615384615384615,"63/549",1.59578304290165e-05,0.001930897481911,0.00152859217793737,"856847/853952/853003/851691/854555/855743/854554/854232",8,"K10 (13)","Bayesian",7,"Bayesian: chain 7",10,"ALL"
"669","K10
(13)","BP","GO:0000082","G1/S transition of mitotic cell cycle",0.384615384615385,"26/549",0.000159616512941953,0.00965679903298815,0.00764479088300933,"856847/853952/853003/855743/854232",5,"K10 (13)","Bayesian",7,"Bayesian: chain 7",10,"ALL"
"670","K10
(13)","BP","GO:0044843","cell cycle G1/S phase transition",0.384615384615385,"26/549",0.000159616512941953,0.00965679903298815,0.00764479088300933,"856847/853952/853003/855743/854232",5,"K10 (13)","Bayesian",7,"Bayesian: chain 7",10,"ALL"
"671","K10
(13)","BP","GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle",0.307692307692308,"17/549",0.000381979434594139,0.0168913576812209,0.0133720186950074,"856847/853952/855743/854232",4,"K10 (13)","Bayesian",7,"Bayesian: chain 7",10,"ALL"
"672","K12
(61)","BP","GO:0006259","DNA metabolic process",0.60655737704918,"95/549",2.21794172685235e-16,9.40407292185395e-14,6.14019657012808e-14,"853500/853821/853752/852245/855448/856305/853371/851671/855459/851266/850297/850540/850793/855621/855950/852385/851561/853747/854063/855404/855099/851457/853798/855976/851811/852295/851810/855700/852283/854675/855228/851813/854937/854974/852501/852673/852258",37,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"673","K12
(61)","BP","GO:0006342","chromatin silencing",0.213114754098361,"30/549",3.09023754370201e-06,2.04728237270258e-05,1.33673104275268e-05,"856305/853327/855459/850297/850793/852385/855976/851811/852283/852294/851813/852228/852501",13,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"674","K12
(61)","BP","GO:0016458","gene silencing",0.213114754098361,"30/549",3.09023754370201e-06,2.04728237270258e-05,1.33673104275268e-05,"856305/853327/855459/850297/850793/852385/855976/851811/852283/852294/851813/852228/852501",13,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"675","K12
(61)","BP","GO:0040029","regulation of gene expression, epigenetic",0.213114754098361,"30/549",3.09023754370201e-06,2.04728237270258e-05,1.33673104275268e-05,"856305/853327/855459/850297/850793/852385/855976/851811/852283/852294/851813/852228/852501",13,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"676","K12
(61)","BP","GO:0000724","double-strand break repair via homologous recombination",0.180327868852459,"29/549",9.28338669346731e-05,0.000437350662003349,0.000285559146243497,"853500/853752/853371/851266/850793/851561/855404/855228/852501/852673/852258",11,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"677","K12
(61)","BP","GO:0006348","chromatin silencing at telomere",0.114754098360656,"21/549",0.00493085873406961,0.0160821854095809,0.0105005331745774,"853327/850297/850793/852385/851813/852228/852501",7,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"678","K12
(61)","CC","GO:0032993","protein-DNA complex",0.377049180327869,"30/550",1.78278869147387e-18,1.83627235221808e-16,1.2948675759126e-16,"853500/853821/853752/852245/851266/850793/855621/855404/855701/855976/852284/851811/852295/851810/855700/852283/852294/854150/854937/851947/852501/852673/852258",23,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"679","K12
(61)","CC","GO:0031981","nuclear lumen",0.737704918032787,"142/550",5.93411836379555e-17,3.05607095735471e-15,2.15502193211522e-15,"851399/853500/853821/853752/852245/855448/856305/853371/856304/855459/851266/850297/850540/850793/855621/851561/853747/854063/854786/855404/855099/855701/855976/852284/851811/852295/851810/855700/852283/852294/851177/850447/853880/854889/854150/855228/851813/852228/854937/851947/854974/851240/852501/852673/852258",45,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"680","K12
(61)","CC","GO:0005694","chromosome",0.672131147540984,"121/550",4.82157643226247e-16,1.21827514613656e-14,8.59080072390626e-15,"856129/851399/853500/853821/852245/855448/856305/853371/853327/855459/851266/850297/850540/850793/855621/852385/851561/854063/854786/855404/855099/855701/855976/852284/851811/852295/851810/855700/852283/852294/850447/854150/855228/851813/852228/854937/851947/854974/852501/852673/852258",41,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"681","K12
(61)","CC","GO:0031974","membrane-enclosed lumen",0.754098360655738,"157/550",7.09674842409648e-16,1.21827514613656e-14,8.59080072390626e-15,"851399/853500/853821/853752/852245/855448/856305/853371/856304/855459/851266/850297/850540/850793/855621/851561/853747/854063/854786/855404/855099/853798/855701/855976/852284/851811/852295/851810/855700/852283/852294/851177/850447/853880/854889/854150/855228/851813/852228/854937/851947/854974/851240/852501/852673/852258",46,"K12 (61)","Bayesian",7,"Bayesian: chain 7",12,"ALL"
"682","K13
(32)","BP","GO:0007346","regulation of mitotic cell cycle",0.40625,"59/549",4.97242943579105e-06,0.000556505232565259,0.00042470136169454,"851904/856237/852119/853136/855819/853252/855239/856191/856458/856236/852762/856557/855418",13,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"683","K13
(32)","BP","GO:0051338","regulation of transferase activity",0.25,"21/549",6.50073406329141e-06,0.000556505232565259,0.00042470136169454,"856237/855427/855819/853252/855239/856236/852762/855418",8,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"684","K13
(32)","BP","GO:0048522","positive regulation of cellular process",0.46875,"82/549",8.40679259570842e-06,0.000556505232565259,0.00042470136169454,"851904/856237/850429/855427/855819/853252/855239/856854/856191/851055/856236/852762/856557/855418/853137",15,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"685","K13
(32)","BP","GO:0048518","positive regulation of biological process",0.46875,"83/549",9.91803651946736e-06,0.000556505232565259,0.00042470136169454,"851904/856237/850429/855427/855819/853252/855239/856854/856191/851055/856236/852762/856557/855418/853137",15,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"686","K13
(32)","BP","GO:0032268","regulation of cellular protein metabolic process",0.28125,"29/549",1.08920884601009e-05,0.000556505232565259,0.00042470136169454,"856237/855427/855819/853252/855239/856236/852762/855418/853137",9,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"687","K13
(32)","BP","GO:0044770","cell cycle phase transition",0.40625,"63/549",1.11301046513052e-05,0.000556505232565259,0.00042470136169454,"851904/856237/854981/855819/853252/855239/856458/852062/856236/852762/856557/855418/853244",13,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"688","K13
(32)","BP","GO:0044772","mitotic cell cycle phase transition",0.40625,"63/549",1.11301046513052e-05,0.000556505232565259,0.00042470136169454,"851904/856237/854981/855819/853252/855239/856458/852062/856236/852762/856557/855418/853244",13,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"689","K13
(32)","BP","GO:0000082","G1/S transition of mitotic cell cycle",0.1875,"26/549",0.0024260067259969,0.0225675044278781,0.0172225691686438,"856237/854981/855819/855239/852062/853244",6,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"690","K13
(32)","BP","GO:0044843","cell cycle G1/S phase transition",0.1875,"26/549",0.0024260067259969,0.0225675044278781,0.0172225691686438,"856237/854981/855819/855239/852062/853244",6,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"691","K13
(32)","CC","GO:0005933","cellular bud",0.34375,"73/550",0.00137533956510091,0.0385095078228254,0.0371582970220246,"851904/852119/853136/854666/853252/854155/856854/851055/856458/856236/855418",11,"K13 (32)","Bayesian",7,"Bayesian: chain 7",13,"ALL"
"692","K14
(30)","BP","GO:0097502","mannosylation",0.166666666666667,"10/549",7.23801890044485e-05,0.023234040670428,0.0209521599749719,"851902/856050/854499/852458/851464",5,"K14 (30)","Bayesian",7,"Bayesian: chain 7",14,"ALL"
"693","K14
(30)","CC","GO:0031090","organelle membrane",0.466666666666667,"89/550",5.16186244867502e-05,0.00361330371407251,0.00293411128661527,"851902/853372/856050/852114/854141/851551/851315/854499/856510/853690/852458/854941/851464/850739",14,"K14 (30)","Bayesian",7,"Bayesian: chain 7",14,"ALL"
"694","K14
(30)","CC","GO:0005789","endoplasmic reticulum membrane",0.266666666666667,"38/550",0.000472614469407936,0.0110276709528518,0.00895480047299247,"851902/853372/851551/854499/856510/853690/851464/850739",8,"K14 (30)","Bayesian",7,"Bayesian: chain 7",14,"ALL"
"695","K14
(30)","CC","GO:0012505","endomembrane system",0.4,"92/550",0.00152904549792254,0.0214066369709155,0.0173828330290141,"851902/853372/856050/852114/851551/854499/856510/853690/852458/852130/851464/850739",12,"K14 (30)","Bayesian",7,"Bayesian: chain 7",14,"ALL"
"696","K14
(30)","MF","GO:0000030","mannosyltransferase activity",0.166666666666667,"10/546",7.43158790928324e-05,0.00251872323556976,0.00246190992950428,"851902/856050/854499/852458/851464",5,"K14 (30)","Bayesian",7,"Bayesian: chain 7",14,"ALL"
"697","K14
(30)","MF","GO:0016758","transferase activity, transferring hexosyl groups",0.2,"16/546",8.99544012703485e-05,0.00251872323556976,0.00246190992950428,"851902/856050/854499/852458/851464/853304",6,"K14 (30)","Bayesian",7,"Bayesian: chain 7",14,"ALL"
"698","K14
(30)","MF","GO:0016757","transferase activity, transferring glycosyl groups",0.2,"18/546",0.000192825417761682,0.00359940779821806,0.00351821814863419,"851902/856050/854499/852458/851464/853304",6,"K14 (30)","Bayesian",7,"Bayesian: chain 7",14,"ALL"
