"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Model","Chain","Cluster_plt","Ontology"
"1128","K12
(18)","BP","GO:0071705","nitrogen compound transport",0.388888888888889,"47/549",0.000334010629170235,0.00706193901674212,0.00572589650006118,"851539/852129/855669/855458/851462/851226/852675",7,"K12 (18)","Bayesian",676000,676,"Bayesian: chain 9",9,12,"ALL"
"1129","K12
(18)","BP","GO:0071702","organic substance transport",0.388888888888889,"59/549",0.00144135094413491,0.0193927217938151,0.0157238284814717,"851539/852129/855669/855458/851462/851226/852675",7,"K12 (18)","Bayesian",676000,676,"Bayesian: chain 9",9,12,"ALL"
"1130","K12
(18)","CC","GO:0005783","endoplasmic reticulum",0.555555555555556,"61/550",2.98631358250943e-06,0.000179178814950566,0.000132026495226733,"852751/856595/853580/855458/854170/856313/851462/855352/851226/852675",10,"K12 (18)","Bayesian",676000,676,"Bayesian: chain 9",9,12,"ALL"
"1131","K12
(18)","CC","GO:0016021","integral component of membrane",0.666666666666667,"110/550",1.52423278472913e-05,0.000370247534428507,0.000272813972736795,"852751/850490/856595/855669/853580/855458/854170/856313/851462/851055/851226/852675",12,"K12 (18)","Bayesian",676000,676,"Bayesian: chain 9",9,12,"ALL"
"1132","K12
(18)","CC","GO:0012505","endomembrane system",0.611111111111111,"92/550",1.91724332534719e-05,0.000370247534428507,0.000272813972736795,"852751/852129/856595/853580/855458/854170/856313/851462/855352/851226/852675",11,"K12 (18)","Bayesian",676000,676,"Bayesian: chain 9",9,12,"ALL"
"1133","K13
(23)","BP","GO:0006260","DNA replication",0.608695652173913,"51/549",2.63294034530578e-10,9.6628910672722e-08,7.53852393603338e-08,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/853747/854063",14,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1134","K13
(23)","BP","GO:0006261","DNA-dependent DNA replication",0.565217391304348,"47/549",1.52512894790646e-09,2.79861161940836e-07,2.18334249384504e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/854063",13,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1135","K13
(23)","BP","GO:0043570","maintenance of DNA repeat elements",0.260869565217391,"12/549",2.14044248719236e-06,0.000261847464266532,0.000204280826847833,"855448/851391/851671/850297/853747/854063",6,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1136","K13
(23)","BP","GO:0006281","DNA repair",0.521739130434783,"72/549",4.49553754452871e-06,0.00035997271358612,0.000280833437818513,"853821/855448/856305/851391/851671/851266/850297/850793/855621/855950/853747/854063",12,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1137","K13
(23)","BP","GO:0034645","cellular macromolecule biosynthetic process",0.739130434782609,"156/549",4.90426040308065e-06,0.00035997271358612,0.000280833437818513,"853821/852245/855448/856305/851391/856237/851671/853327/851266/850297/850793/855621/854143/855950/853747/854063/852362",17,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1138","K13
(23)","BP","GO:0006974","cellular response to DNA damage stimulus",0.521739130434783,"81/549",1.70887209908661e-05,0.00076924500160461,0.000600128037964876,"853821/855448/856305/851391/851671/851266/850297/850793/855621/855950/853747/854063",12,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1139","K13
(23)","BP","GO:0033554","cellular response to stress",0.565217391304348,"110/549",8.36776355883609e-05,0.00242145767915785,0.0018891050874256,"853821/855448/856305/851391/851671/853327/851266/850297/850793/855621/855950/853747/854063",13,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1140","K13
(23)","BP","GO:0033260","nuclear DNA replication",0.217391304347826,"18/549",0.000490383160574526,0.00651800938189921,0.0050850381525214,"851391/856237/850297/850793/855621",5,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1141","K13
(23)","BP","GO:0044786","cell cycle DNA replication",0.217391304347826,"18/549",0.000490383160574526,0.00651800938189921,0.0050850381525214,"851391/856237/850297/850793/855621",5,"K13 (23)","Bayesian",676000,676,"Bayesian: chain 9",9,13,"ALL"
"1142","K15
(24)","BP","GO:0033554","cellular response to stress",0.541666666666667,"110/549",0.000151726119706153,0.0487040844256751,0.0448789890920305,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K15 (24)","Bayesian",676000,676,"Bayesian: chain 9",9,15,"ALL"
"1143","K15
(24)","CC","GO:0005783","endoplasmic reticulum",0.375,"61/550",0.000488065135642743,0.0375810154444912,0.035448941430894,"853690/852130/852857/851464/851246/856854/856191/851891/850519",9,"K15 (24)","Bayesian",676000,676,"Bayesian: chain 9",9,15,"ALL"
"1144","K17
(26)","BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.307692307692308,"23/549",2.50078802088925e-06,0.000852768715123235,0.000744971589380693,"852099/851957/853041/854555/856577/852249/856263/856648",8,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1145","K17
(26)","BP","GO:0007052","mitotic spindle organization",0.269230769230769,"20/549",1.18171991032717e-05,0.00117127821242464,0.0010232188119036,"851957/853041/854555/856577/852249/856263/856648",7,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1146","K17
(26)","BP","GO:0007010","cytoskeleton organization",0.461538461538462,"68/549",1.2172443526864e-05,0.00117127821242464,0.0010232188119036,"852099/852787/851957/850639/853041/854555/856458/856577/855555/852249/856263/856648",12,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1147","K17
(26)","CC","GO:0005856","cytoskeleton",0.538461538461538,"79/550",1.25139116066653e-06,9.7608510531989e-05,6.71799465199924e-05,"854370/852099/851691/852787/851957/850639/853041/854555/856458/856577/855555/852249/856263/856648",14,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1148","K17
(26)","CC","GO:0015630","microtubule cytoskeleton",0.423076923076923,"57/550",1.31830660037805e-05,0.000514139574147439,0.000353861245364634,"854370/852099/851691/852787/851957/853041/854555/856577/852249/856263/856648",11,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1149","K17
(26)","CC","GO:0099080","supramolecular complex",0.346153846153846,"43/550",5.46434858265655e-05,0.0014207306314907,0.000977830799001698,"854370/852099/853100/852787/853041/856577/852249/856263/856648",9,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1150","K17
(26)","CC","GO:0005819","spindle",0.269230769230769,"33/550",0.000425782566869862,0.0083027600539623,0.0057144502395692,"854370/851691/853041/856577/852249/856263/856648",7,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1151","K17
(26)","CC","GO:0005816","spindle pole body",0.269230769230769,"37/550",0.00090265714758108,0.0100035257723674,0.0068850177380666,"854370/852787/851957/853041/854555/856577/856263",7,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1152","K17
(26)","CC","GO:0005815","microtubule organizing center",0.269230769230769,"38/550",0.00107149457294222,0.0100035257723674,0.0068850177380666,"854370/852787/851957/853041/854555/856577/856263",7,"K17 (26)","Bayesian",676000,676,"Bayesian: chain 9",9,17,"ALL"
"1153","K18
(14)","BP","GO:0034645","cellular macromolecule biosynthetic process",0.714285714285714,"156/549",0.000899028983346003,0.00579080433390514,0.00331221204390633,"855976/851811/852295/851810/855700/852283/855743/852294/852062/855255",10,"K18 (14)","Bayesian",676000,676,"Bayesian: chain 9",9,18,"ALL"
"1154","K18
(14)","CC","GO:0000788","nuclear nucleosome",0.642857142857143,"10/550",1.67074237460227e-15,9.02200882285225e-14,5.80363140651314e-14,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K18 (14)","Bayesian",676000,676,"Bayesian: chain 9",9,18,"ALL"
"1155","K18
(14)","CC","GO:0000786","nucleosome",0.642857142857143,"11/550",9.11252683159117e-15,2.46038224452961e-13,1.58270202864478e-13,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K18 (14)","Bayesian",676000,676,"Bayesian: chain 9",9,18,"ALL"
"1156","K18
(14)","CC","GO:0044815","DNA packaging complex",0.642857142857143,"13/550",1.16492491267376e-13,2.09686484281277e-12,1.3488604252012e-12,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K18 (14)","Bayesian",676000,676,"Bayesian: chain 9",9,18,"ALL"
"1157","K18
(14)","CC","GO:0000790","nuclear chromatin",0.714285714285714,"30/550",4.07808588893927e-11,5.50541595006801e-10,3.54149564039463e-10,"855701/855976/852284/851811/852295/851810/855700/852283/852294/852062",10,"K18 (14)","Bayesian",676000,676,"Bayesian: chain 9",9,18,"ALL"
"1158","K18
(14)","CC","GO:0000785","chromatin",0.714285714285714,"32/550",8.63480396676536e-11,9.32558828410659e-10,5.99891644006856e-10,"855701/855976/852284/851811/852295/851810/855700/852283/852294/852062",10,"K18 (14)","Bayesian",676000,676,"Bayesian: chain 9",9,18,"ALL"
"1159","K19
(21)","CC","GO:0005816","spindle pole body",0.333333333333333,"37/550",0.000205043978657949,0.00994102454016508,0.0071053456752317,"850734/852216/853513/855859/854240/854889/850907",7,"K19 (21)","Bayesian",676000,676,"Bayesian: chain 9",9,19,"ALL"
"1160","K19
(21)","CC","GO:0005815","microtubule organizing center",0.333333333333333,"38/550",0.000245457396053459,0.00994102454016508,0.0071053456752317,"850734/852216/853513/855859/854240/854889/850907",7,"K19 (21)","Bayesian",676000,676,"Bayesian: chain 9",9,19,"ALL"
"1161","K19
(21)","CC","GO:0099080","supramolecular complex",0.333333333333333,"43/550",0.000556459670045877,0.0115754649684228,0.00827356170582527,"855144/850734/852216/855859/854240/854889/852655",7,"K19 (21)","Bayesian",676000,676,"Bayesian: chain 9",9,19,"ALL"
"1162","K19
(21)","CC","GO:0015630","microtubule cytoskeleton",0.380952380952381,"57/550",0.0005716278996752,0.0115754649684228,0.00827356170582527,"850734/852216/853513/855859/854240/854889/852655/850907",8,"K19 (21)","Bayesian",676000,676,"Bayesian: chain 9",9,19,"ALL"
"1163","K19
(21)","CC","GO:0005819","spindle",0.285714285714286,"33/550",0.000834548709599368,0.0135196890955098,0.00966319558483479,"850734/852216/853513/855859/854240/854889",6,"K19 (21)","Bayesian",676000,676,"Bayesian: chain 9",9,19,"ALL"
"1164","K19
(21)","CC","GO:0005856","cytoskeleton",0.380952380952381,"79/550",0.00539177077651723,0.029432956942833,0.0210372011937078,"850734/852216/853513/855859/854240/854889/852655/850907",8,"K19 (21)","Bayesian",676000,676,"Bayesian: chain 9",9,19,"ALL"
"1165","K23
(13)","MF","GO:0008289","lipid binding",0.307692307692308,"14/546",0.000170855589881426,0.00461310092679851,0.00395665576567514,"851926/854903/852382/855221",4,"K23 (13)","Bayesian",676000,676,"Bayesian: chain 9",9,23,"ALL"
"1166","K24
(12)","BP","GO:0051301","cell division",0.666666666666667,"96/549",0.000180833636714283,0.0452084091785707,0.0449228823837586,"853554/854085/851067/855948/850822/856418/854223/854700",8,"K24 (12)","Bayesian",676000,676,"Bayesian: chain 9",9,24,"ALL"
"1167","K24
(12)","CC","GO:0030863","cortical cytoskeleton",0.333333333333333,"11/550",3.98722891536947e-05,0.00287080481906602,0.00243430817990978,"854953/853554/855948/856418",4,"K24 (12)","Bayesian",676000,676,"Bayesian: chain 9",9,24,"ALL"
"1168","K24
(12)","CC","GO:0005856","cytoskeleton",0.583333333333333,"79/550",0.000426568052174381,0.0153564498782777,0.0130215510663759,"854953/853554/854085/855948/856418/854223/854700",7,"K24 (12)","Bayesian",676000,676,"Bayesian: chain 9",9,24,"ALL"
"1169","K24
(12)","CC","GO:0030864","cortical actin cytoskeleton",0.25,"10/550",0.000877447519149169,0.02105874045958,0.0178568267054919,"854953/853554/856418",3,"K24 (12)","Bayesian",676000,676,"Bayesian: chain 9",9,24,"ALL"
"1170","K24
(12)","CC","GO:0015629","actin cytoskeleton",0.25,"11/550",0.00119153823039747,0.0214476881471545,0.0181866361481719,"854953/853554/856418",3,"K24 (12)","Bayesian",676000,676,"Bayesian: chain 9",9,24,"ALL"
"1171","K29
(9)","CC","GO:0005730","nucleolus",0.444444444444444,"31/550",0.000859206272643859,0.0160767851215604,0.0120878083620755,"851240/850551/855613/855273",4,"K29 (9)","Bayesian",676000,676,"Bayesian: chain 9",9,29,"ALL"
"1172","K29
(9)","CC","GO:0030684","preribosome",0.333333333333333,"16/550",0.00153112239252956,0.0160767851215604,0.0120878083620755,"851240/850551/855613",3,"K29 (9)","Bayesian",676000,676,"Bayesian: chain 9",9,29,"ALL"
"1173","K29
(9)","CC","GO:1990904","ribonucleoprotein complex",0.333333333333333,"20/550",0.00301430838417167,0.0211001586892017,0.0158647809693246,"851240/850551/855613",3,"K29 (9)","Bayesian",676000,676,"Bayesian: chain 9",9,29,"ALL"
"1174","K30
(20)","BP","GO:0042254","ribosome biogenesis",0.75,"22/549",3.17726343908839e-20,4.86121306180523e-18,4.18060978827419e-18,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",15,"K30 (20)","Bayesian",676000,676,"Bayesian: chain 9",9,30,"ALL"
"1175","K30
(20)","BP","GO:0022613","ribonucleoprotein complex biogenesis",0.75,"23/549",9.05346672732405e-20,6.9259020464029e-18,5.95622811008161e-18,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",15,"K30 (20)","Bayesian",676000,676,"Bayesian: chain 9",9,30,"ALL"
"1176","K30
(20)","BP","GO:0006364","rRNA processing",0.65,"17/549",3.06731332127803e-18,1.17324734538885e-16,1.00898464515725e-16,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K30 (20)","Bayesian",676000,676,"Bayesian: chain 9",9,30,"ALL"
"1177","K30
(20)","BP","GO:0016072","rRNA metabolic process",0.65,"17/549",3.06731332127803e-18,1.17324734538885e-16,1.00898464515725e-16,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K30 (20)","Bayesian",676000,676,"Bayesian: chain 9",9,30,"ALL"
"1178","K30
(20)","BP","GO:0034470","ncRNA processing",0.7,"22/549",5.19303785589126e-18,1.58906958390273e-16,1.36658890944507e-16,"854221/853996/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",14,"K30 (20)","Bayesian",676000,676,"Bayesian: chain 9",9,30,"ALL"
"1179","K30
(20)","CC","GO:0030684","preribosome",0.6,"16/550",1.53015739246566e-16,3.82539348116416e-15,2.25496878889677e-15,"854221/852569/853048/853956/850689/856553/855408/851924/851208/856228/851403/851656",12,"K30 (20)","Bayesian",676000,676,"Bayesian: chain 9",9,30,"ALL"
"1180","K30
(20)","CC","GO:1990904","ribonucleoprotein complex",0.6,"20/550",1.00161734250264e-14,1.2520216781283e-13,7.38033831317735e-14,"854221/852569/853048/853956/850689/856553/855408/851924/851208/856228/851403/851656",12,"K30 (20)","Bayesian",676000,676,"Bayesian: chain 9",9,30,"ALL"
"1181","K30
(20)","CC","GO:0005730","nucleolus",0.65,"31/550",2.18199183641011e-13,1.81832653034176e-12,1.0718556389383e-12,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K30 (20)","Bayesian",676000,676,"Bayesian: chain 9",9,30,"ALL"
"1182","K32
(19)","BP","GO:0006810","transport",0.578947368421053,"86/549",1.99742508266457e-05,0.00469743789326076,0.00405716633156125,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K32 (19)","Bayesian",676000,676,"Bayesian: chain 9",9,32,"ALL"
"1183","K32
(19)","BP","GO:0071702","organic substance transport",0.473684210526316,"59/549",4.14810753766009e-05,0.00469743789326076,0.00405716633156125,"852960/854447/851211/855418/851417/853361/853406/855387/854183",9,"K32 (19)","Bayesian",676000,676,"Bayesian: chain 9",9,32,"ALL"
"1184","K32
(19)","BP","GO:0071705","nitrogen compound transport",0.421052631578947,"47/549",5.88252354980457e-05,0.00469743789326076,0.00405716633156125,"852960/854447/851211/855418/853361/853406/855387/854183",8,"K32 (19)","Bayesian",676000,676,"Bayesian: chain 9",9,32,"ALL"
"1185","K32
(19)","BP","GO:0072594","establishment of protein localization to organelle",0.263157894736842,"15/549",6.88269288389856e-05,0.00469743789326076,0.00405716633156125,"852960/855418/853361/855387/854183",5,"K32 (19)","Bayesian",676000,676,"Bayesian: chain 9",9,32,"ALL"
"1186","K32
(19)","BP","GO:0016192","vesicle-mediated transport",0.263157894736842,"22/549",0.000517620502706864,0.0135704557333612,0.0117207714836048,"852960/853729/853361/853406/854183",5,"K32 (19)","Bayesian",676000,676,"Bayesian: chain 9",9,32,"ALL"
"1187","K32
(19)","MF","GO:0019899","enzyme binding",0.315789473684211,"22/546",4.03892428666856e-05,0.00218101911480102,0.00208323463207115,"852960/852961/855418/853361/853406/854183",6,"K32 (19)","Bayesian",676000,676,"Bayesian: chain 9",9,32,"ALL"
"1188","K33
(13)","BP","GO:0000727","double-strand break repair via break-induced replication",0.384615384615385,"10/549",7.4711862624319e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980",5,"K33 (13)","Bayesian",676000,676,"Bayesian: chain 9",9,33,"ALL"
"1189","K33
(13)","BP","GO:0033260","nuclear DNA replication",0.461538461538462,"18/549",7.52734865852923e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980/853244",6,"K33 (13)","Bayesian",676000,676,"Bayesian: chain 9",9,33,"ALL"
"1190","K33
(13)","BP","GO:0044786","cell cycle DNA replication",0.461538461538462,"18/549",7.52734865852923e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980/853244",6,"K33 (13)","Bayesian",676000,676,"Bayesian: chain 9",9,33,"ALL"
"1191","K33
(13)","BP","GO:0006302","double-strand break repair",0.461538461538462,"43/549",0.000185478288864046,0.0044177556074891,0.00275111337549542,"852501/852673/852258/851772/856680/850980",6,"K33 (13)","Bayesian",676000,676,"Bayesian: chain 9",9,33,"ALL"
"1192","K33
(13)","BP","GO:0006261","DNA-dependent DNA replication",0.461538461538462,"47/549",0.000311709803050344,0.00506583923990111,0.00315470101319675,"852501/852673/852258/856680/850980/853244",6,"K33 (13)","Bayesian",676000,676,"Bayesian: chain 9",9,33,"ALL"
"1193","K33
(13)","BP","GO:0006260","DNA replication",0.461538461538462,"51/549",0.000498721336256539,0.00687710474206386,0.00428264859389272,"852501/852673/852258/856680/850980/853244",6,"K33 (13)","Bayesian",676000,676,"Bayesian: chain 9",9,33,"ALL"
