"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Model","Chain","Cluster_plt","Ontology"
"110","K3
(12)","GO:0005739","mitochondrion",0.5,"65/550",0.00113725020620379,0.0386665070109289,0.0383073753668646,"854556/854529/855447/856314/850614/856044",6,"K3 (12)","Consensus clustering",1001,500,"CC(1001,500)",NA,3,"CC"
"111","K10
(4)","GO:0005576","extracellular region",1,"31/550",8.34326540545742e-06,0.000191895104325521,0.000166865308109148,"853693/853366/855562/856893",4,"K10 (4)","Consensus clustering",1001,500,"CC(1001,500)",NA,10,"CC"
"112","K13
(11)","GO:0005618","cell wall",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K13 (11)","Consensus clustering",1001,500,"CC(1001,500)",NA,13,"CC"
"113","K13
(11)","GO:0009277","fungal-type cell wall",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K13 (11)","Consensus clustering",1001,500,"CC(1001,500)",NA,13,"CC"
"114","K13
(11)","GO:0030312","external encapsulating structure",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K13 (11)","Consensus clustering",1001,500,"CC(1001,500)",NA,13,"CC"
"115","K13
(11)","GO:0005576","extracellular region",0.363636363636364,"31/550",0.00207602121378236,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K13 (11)","Consensus clustering",1001,500,"CC(1001,500)",NA,13,"CC"
"116","K13
(11)","GO:0031225","anchored component of membrane",0.272727272727273,"18/550",0.00413429026270169,0.0223251674185891,0.0191482917430394,"853367/856546/850731",3,"K13 (11)","Consensus clustering",1001,500,"CC(1001,500)",NA,13,"CC"
"117","K15
(17)","GO:0016021","integral component of membrane",0.705882352941177,"110/550",6.11035719637493e-06,0.000222223302879229,0.000163743486332063,"852751/850490/856595/855669/853580/855458/854170/856313/851462/851055/851226/852675",12,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"118","K15
(17)","GO:0016020","membrane",0.823529411764706,"163/550",7.40744342930762e-06,0.000222223302879229,0.000163743486332063,"852751/850490/852129/856595/851949/855669/853580/855458/854170/856313/851462/851055/851226/852675",14,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"119","K15
(17)","GO:0005783","endoplasmic reticulum",0.529411764705882,"61/550",1.71719243554142e-05,0.000343438487108284,0.000253059937869262,"852751/856595/853580/855458/854170/856313/851462/851226/852675",9,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"120","K15
(17)","GO:0031224","intrinsic component of membrane",0.705882352941177,"128/550",3.41318131790417e-05,0.000432708272546989,0.000318837674508307,"852751/850490/856595/855669/853580/855458/854170/856313/851462/851055/851226/852675",12,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"121","K15
(17)","GO:0098796","membrane protein complex",0.294117647058824,"15/550",3.74616792339517e-05,0.000432708272546989,0.000318837674508307,"852129/856595/855669/851462/851055",5,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"122","K15
(17)","GO:0005789","endoplasmic reticulum membrane",0.411764705882353,"38/550",5.04826317971487e-05,0.000432708272546989,0.000318837674508307,"852751/856595/855458/856313/851462/851226/852675",7,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"123","K15
(17)","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.411764705882353,"38/550",5.04826317971487e-05,0.000432708272546989,0.000318837674508307,"852751/856595/855458/856313/851462/851226/852675",7,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"124","K15
(17)","GO:0012505","endomembrane system",0.588235294117647,"92/550",7.70388835026195e-05,0.000577791626269646,0.00042574119830395,"852751/852129/856595/853580/855458/854170/856313/851462/851226/852675",10,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"125","K15
(17)","GO:0031090","organelle membrane",0.529411764705882,"89/550",0.000414806759331112,0.00260437448351247,0.00191901277732498,"852751/852129/856595/855669/855458/856313/851462/851226/852675",9,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"126","K15
(17)","GO:0000139","Golgi membrane",0.176470588235294,"12/550",0.00455586205241737,0.0182234482096695,0.013427803943967,"852129/855458/852675",3,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"127","K15
(17)","GO:0098588","bounding membrane of organelle",0.294117647058824,"42/550",0.00636112019938521,0.0238542007476945,0.0175767794983012,"852129/855669/855458/856313/852675",5,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"128","K15
(17)","GO:0005794","Golgi apparatus",0.176470588235294,"17/550",0.0127798280700635,0.0451052755414006,0.0332354661884004,"852129/855458/852675",3,"K15 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,15,"CC"
"129","K17
(17)","GO:0005634","nucleus",1,"295/550",2.01943604662436e-05,0.000437463339983755,0.000254480059270329,"853821/855217/852245/855448/856305/851391/856237/851671/853327/851266/850793/855621/854143/855950/852119/853747/854786",17,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"130","K17
(17)","GO:0005657","replication fork",0.411764705882353,"34/550",2.30243863149345e-05,0.000437463339983755,0.000254480059270329,"853821/852245/855448/851391/851266/850793/855621",7,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"131","K17
(17)","GO:0043596","nuclear replication fork",0.352941176470588,"30/550",0.000128343968268636,0.00137278935976497,0.000798575527841118,"853821/852245/855448/851266/850793/855621",6,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"132","K17
(17)","GO:0005694","chromosome",0.647058823529412,"121/550",0.000144504143133155,0.00137278935976497,0.000798575527841118,"853821/855217/852245/855448/856305/851391/853327/851266/850793/855621/854786",11,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"133","K17
(17)","GO:0061695","transferase complex, transferring phosphorus-containing groups",0.235294117647059,"17/550",0.00116850119748162,0.00821714479212004,0.00478005652727205,"853821/852245/856305/855621",4,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"134","K17
(17)","GO:0032993","protein-DNA complex",0.294117647058824,"30/550",0.00134001766425182,0.00821714479212004,0.00478005652727205,"853821/852245/851266/850793/855621",5,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"135","K17
(17)","GO:0043228","non-membrane-bounded organelle",0.705882352941177,"219/550",0.00919452308888977,0.0349391877377811,0.0203247352491248,"853821/855217/852245/855448/856305/851391/853327/851266/850793/855621/853747/854786",12,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"136","K17
(17)","GO:0043232","intracellular non-membrane-bounded organelle",0.705882352941177,"219/550",0.00919452308888977,0.0349391877377811,0.0203247352491248,"853821/855217/852245/855448/856305/851391/853327/851266/850793/855621/853747/854786",12,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"137","K17
(17)","GO:0031981","nuclear lumen",0.529411764705882,"142/550",0.0139894770936296,0.0443000107964939,0.025770089383002,"853821/852245/855448/856305/851266/850793/855621/853747/854786",9,"K17 (17)","Consensus clustering",1001,500,"CC(1001,500)",NA,17,"CC"
"138","K18
(20)","GO:0005794","Golgi apparatus",0.25,"17/550",0.000176101042159164,0.0121509719089823,0.00889773686698935,"852845/856050/852114/851551/852458",5,"K18 (20)","Consensus clustering",1001,500,"CC(1001,500)",NA,18,"CC"
"139","K18
(20)","GO:0000139","Golgi membrane",0.2,"12/550",0.000525824179469547,0.0181409341916994,0.0132839792708096,"852845/856050/852114/852458",4,"K18 (20)","Consensus clustering",1001,500,"CC(1001,500)",NA,18,"CC"
"140","K18
(20)","GO:0031090","organelle membrane",0.45,"89/550",0.00186793325288296,0.0413391051159364,0.0302711982542326,"852845/853372/856050/852114/854141/851551/851315/854499/852458",9,"K18 (20)","Consensus clustering",1001,500,"CC(1001,500)",NA,18,"CC"
"141","K18
(20)","GO:0098588","bounding membrane of organelle",0.3,"42/550",0.00239646986179342,0.0413391051159364,0.0302711982542326,"852845/856050/852114/854141/851315/852458",6,"K18 (20)","Consensus clustering",1001,500,"CC(1001,500)",NA,18,"CC"
"142","K19
(22)","GO:0005783","endoplasmic reticulum",0.409090909090909,"61/550",0.000222844320879619,0.0171590127077306,0.0161855348849407,"853690/852130/852857/851464/851246/856854/856191/851891/850519",9,"K19 (22)","Consensus clustering",1001,500,"CC(1001,500)",NA,19,"CC"
"143","K19
(22)","GO:0012505","endomembrane system",0.454545454545455,"92/550",0.00121726730532455,0.0462019366779056,0.0435807741732808,"853690/852130/852857/851464/851246/856854/856191/851891/852303/850519",10,"K19 (22)","Consensus clustering",1001,500,"CC(1001,500)",NA,19,"CC"
"144","K19
(22)","GO:0005789","endoplasmic reticulum membrane",0.272727272727273,"38/550",0.00240010060664445,0.0462019366779056,0.0435807741732808,"853690/852857/851464/851246/851891/850519",6,"K19 (22)","Consensus clustering",1001,500,"CC(1001,500)",NA,19,"CC"
"145","K19
(22)","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.272727272727273,"38/550",0.00240010060664445,0.0462019366779056,0.0435807741732808,"853690/852857/851464/851246/851891/850519",6,"K19 (22)","Consensus clustering",1001,500,"CC(1001,500)",NA,19,"CC"
"146","K24
(3)","GO:0005576","extracellular region",1,"31/550",0.0001629916491709,0.003259832983418,0.00257355235533,"853102/853882/855352",3,"K24 (3)","Consensus clustering",1001,500,"CC(1001,500)",NA,24,"CC"
"147","K24
(3)","GO:0005618","cell wall",0.666666666666667,"30/550",0.00834937867365772,0.0417468933682886,0.0329580737118068,"853102/855352",2,"K24 (3)","Consensus clustering",1001,500,"CC(1001,500)",NA,24,"CC"
"148","K24
(3)","GO:0009277","fungal-type cell wall",0.666666666666667,"30/550",0.00834937867365772,0.0417468933682886,0.0329580737118068,"853102/855352",2,"K24 (3)","Consensus clustering",1001,500,"CC(1001,500)",NA,24,"CC"
"149","K24
(3)","GO:0030312","external encapsulating structure",0.666666666666667,"30/550",0.00834937867365772,0.0417468933682886,0.0329580737118068,"853102/855352",2,"K24 (3)","Consensus clustering",1001,500,"CC(1001,500)",NA,24,"CC"
"150","K28
(15)","GO:0005856","cytoskeleton",0.666666666666667,"79/550",3.62697683293817e-06,0.000232126517308043,0.000164168425069833,"852099/852787/851957/850639/853041/854555/856458/856577/855555/852249",10,"K28 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,28,"CC"
"151","K28
(15)","GO:0015630","microtubule cytoskeleton",0.466666666666667,"57/550",0.000298738384511611,0.00955962830437156,0.00676092133368383,"852099/852787/851957/853041/854555/856577/852249",7,"K28 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,28,"CC"
"152","K28
(15)","GO:0099080","supramolecular complex",0.4,"43/550",0.000474783423278265,0.0101287130299363,0.0071633990178826,"852099/853100/852787/853041/856577/852249",6,"K28 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,28,"CC"
"153","K28
(15)","GO:0043228","non-membrane-bounded organelle",0.8,"219/550",0.00161366703845437,0.0199407412277457,0.0141028268551491,"852099/853100/852787/855636/851957/850639/853041/854555/856458/856577/855555/852249",12,"K28 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,28,"CC"
"154","K28
(15)","GO:0043232","intracellular non-membrane-bounded organelle",0.8,"219/550",0.00161366703845437,0.0199407412277457,0.0141028268551491,"852099/853100/852787/855636/851957/850639/853041/854555/856458/856577/855555/852249",12,"K28 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,28,"CC"
"155","K28
(15)","GO:0005816","spindle pole body",0.333333333333333,"37/550",0.00192452516282826,0.0199407412277457,0.0141028268551491,"852787/851957/853041/854555/856577",5,"K28 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,28,"CC"
"156","K28
(15)","GO:0005815","microtubule organizing center",0.333333333333333,"38/550",0.00218101857178468,0.0199407412277457,0.0141028268551491,"852787/851957/853041/854555/856577",5,"K28 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,28,"CC"
"157","K29
(15)","GO:0000788","nuclear nucleosome",0.6,"10/550",4.16984909523285e-15,2.71040191190135e-13,1.8874053799475e-13,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"158","K29
(15)","GO:0000786","nucleosome",0.6,"11/550",2.27048906065765e-14,7.37908944713735e-13,5.13847524254099e-13,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"159","K29
(15)","GO:0044815","DNA packaging complex",0.6,"13/550",2.89277532868359e-13,6.26767987881445e-12,4.36453821520683e-12,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"160","K29
(15)","GO:0000790","nuclear chromatin",0.666666666666667,"30/550",1.18200118984009e-10,1.92075193349014e-09,1.33752766218747e-09,"855701/855976/852284/851811/852295/851810/855700/852283/852294/852062",10,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"161","K29
(15)","GO:0000785","chromatin",0.666666666666667,"32/550",2.49397122255975e-10,3.24216258932768e-09,2.25770026463304e-09,"855701/855976/852284/851811/852295/851810/855700/852283/852294/852062",10,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"162","K29
(15)","GO:0032993","protein-DNA complex",0.6,"30/550",4.86473808907056e-09,5.27013292982644e-08,3.66989013736902e-08,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"163","K29
(15)","GO:0031298","replication fork protection complex",0.4,"18/550",2.0899803947899e-06,1.6981090707668e-05,1.1824889075785e-05,"852284/851811/852295/851810/852283/852294",6,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"164","K29
(15)","GO:0005694","chromosome",0.733333333333333,"121/550",2.41155349073146e-05,0.000174167752108383,0.000121282807136202,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"165","K29
(15)","GO:0043596","nuclear replication fork",0.4,"30/550",5.60950175076446e-05,0.00036461761379969,0.000253903763455655,"852284/851811/852295/851810/852283/852294",6,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"166","K29
(15)","GO:0005657","replication fork",0.4,"34/550",0.000119766586008815,0.00068184605632811,0.000474807780115121,"852284/851811/852295/851810/852283/852294",6,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"167","K29
(15)","GO:0031981","nuclear lumen",0.733333333333333,"142/550",0.000125879271937497,0.00068184605632811,0.000474807780115121,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"168","K29
(15)","GO:0031974","membrane-enclosed lumen",0.733333333333333,"157/550",0.00034585977067054,0.00140505531834907,0.000978419088081134,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"169","K29
(15)","GO:0043233","organelle lumen",0.733333333333333,"157/550",0.00034585977067054,0.00140505531834907,0.000978419088081134,"855701/855976/852284/851811/852295/851810/855700/852283/856648/852294/852062",11,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"170","K29
(15)","GO:0043228","non-membrane-bounded organelle",0.8,"219/550",0.00161366703845437,0.00582713097219633,0.00405775921950514,"855701/855976/852284/851811/852295/851810/855700/852283/856648/855597/852294/852062",12,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"171","K29
(15)","GO:0043232","intracellular non-membrane-bounded organelle",0.8,"219/550",0.00161366703845437,0.00582713097219633,0.00405775921950514,"855701/855976/852284/851811/852295/851810/855700/852283/856648/855597/852294/852062",12,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"172","K29
(15)","GO:0005634","nucleus",0.866666666666667,"295/550",0.00741740352971295,0.0253753278648075,0.0176702687965461,"855701/855976/852284/851811/852295/851810/855700/852283/856648/855597/855743/852294/852062",13,"K29 (15)","Consensus clustering",1001,500,"CC(1001,500)",NA,29,"CC"
"173","K30
(8)","GO:0099080","supramolecular complex",0.5,"43/550",0.00181094947525896,0.0218499231301079,0.0183999352674593,"856738/850447/853814/855238",4,"K30 (8)","Consensus clustering",1001,500,"CC(1001,500)",NA,30,"CC"
"174","K30
(8)","GO:0000776","kinetochore",0.375,"21/550",0.00238362797782996,0.0218499231301079,0.0183999352674593,"856738/850447/853814",3,"K30 (8)","Consensus clustering",1001,500,"CC(1001,500)",NA,30,"CC"
"175","K30
(8)","GO:0000777","condensed chromosome kinetochore",0.375,"21/550",0.00238362797782996,0.0218499231301079,0.0183999352674593,"856738/850447/853814",3,"K30 (8)","Consensus clustering",1001,500,"CC(1001,500)",NA,30,"CC"
"176","K30
(8)","GO:0000778","condensed nuclear chromosome kinetochore",0.375,"21/550",0.00238362797782996,0.0218499231301079,0.0183999352674593,"856738/850447/853814",3,"K30 (8)","Consensus clustering",1001,500,"CC(1001,500)",NA,30,"CC"
