,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
YJR057W,-0.135900,0.214100,0.584100,0.454100,0.104100,-0.065900,-0.345900,-0.065900,0.354100,-0.085900,0.284100,0.244100,0.654100,0.354100,0.574100,-0.015900,-0.295900,-0.505900,-0.075900,0.084100,-0.375900,0.074100,-0.105900,0.064100,-0.155900,0.184100,0.344100,0.134100,-0.375900,-0.025900,-0.825900,-0.395900,-0.345900,0.154100,-0.395900,0.154100,-0.415900,0.264100,-0.255900,0.294100,-0.305900
YKL045W,0.835400,1.145400,0.845400,0.595400,-0.014600,-0.744600,-0.764600,-0.944600,-0.754600,-0.714600,-0.074600,0.545400,0.975400,0.925400,0.855400,0.475400,0.045400,-0.474600,-0.184600,-0.584600,-0.614600,-0.604600,-0.324600,-0.104600,0.135400,0.335400,0.475400,0.475400,0.245400,-0.064600,-0.314600,-0.544600,-0.314600,-0.314600,-0.514600,-0.244600,-0.264600,0.245400,0.075400,0.345400,-0.094600
YKL108W,0.622200,0.952200,0.642200,0.372200,-0.057800,-0.347800,-0.657800,-0.667800,-0.627800,-0.257800,0.082200,0.552200,0.722200,0.802200,0.582200,0.272200,0.052200,-0.407800,-0.247800,-0.327800,-0.487800,-0.337800,-0.267800,0.052200,0.112200,0.242200,0.222200,0.352200,0.122200,-0.117800,-0.217800,-0.417800,-0.377800,-0.197800,-0.457800,-0.247800,-0.057800,0.132200,-0.057800,0.142200,-0.187800
YLR233C,0.189300,0.859300,0.439300,0.459300,0.149300,-0.320700,-0.560700,-0.310700,-0.270700,-0.200700,-0.020700,0.109300,0.409300,0.319300,0.489300,0.059300,0.079300,-0.530700,0.079300,-0.240700,-0.290700,-0.140700,0.009300,0.009300,-0.060700,-0.130700,0.239300,0.229300,0.129300,-0.250700,-0.190700,-0.360700,-0.080700,-0.280700,-0.180700,-0.020700,-0.020700,0.049300,0.109300,0.209300,-0.160700
YMR179W,0.982900,1.322900,0.822900,0.442900,-0.307100,-0.817100,-1.157100,-1.197100,-1.347100,-0.667100,-0.167100,0.592900,1.182900,1.162900,1.042900,0.622900,0.352900,-0.337100,-0.347100,-0.847100,-0.807100,-0.837100,-0.377100,0.072900,0.332900,0.382900,0.552900,0.552900,0.332900,-0.057100,-0.217100,-0.497100,-0.457100,-0.487100,-0.537100,-0.107100,-0.017100,0.282900,0.252900,0.322900,-0.027100
YNL082W,0.756100,1.016100,0.706100,0.516100,-0.123900,-0.653900,-0.923900,-0.813900,-0.873900,-0.453900,-0.103900,0.676100,0.966100,0.966100,0.836100,0.426100,0.026100,-0.423900,-0.263900,-0.573900,-0.713900,-0.513900,-0.273900,0.096100,0.166100,0.206100,0.396100,0.476100,0.206100,-0.133900,-0.313900,-0.463900,-0.303900,-0.383900,-0.433900,-0.073900,-0.163900,0.156100,0.126100,0.436100,-0.173900
YNL309W,0.534900,1.054900,0.474900,0.304900,-0.165100,-0.545100,-0.725100,-0.755100,-0.945100,-0.285100,-0.015100,0.254900,0.534900,0.754900,0.554900,0.194900,0.194900,-0.465100,-0.235100,-0.475100,-0.645100,-0.505100,-0.365100,-0.045100,0.204900,0.174900,0.344900,0.424900,0.244900,-0.005100,-0.005100,-0.455100,-0.335100,-0.255100,-0.265100,0.154900,0.064900,0.334900,0.204900,0.244900,0.234900
YOR144C,0.244900,0.804900,0.484900,0.374900,-0.035100,-0.425100,-0.645100,-0.435100,-0.535100,-0.305100,-0.065100,0.454900,0.764900,0.734900,0.664900,0.164900,0.004900,-0.655100,-0.115100,-0.415100,-0.475100,-0.275100,-0.215100,-0.035100,0.054900,-0.035100,0.284900,0.464900,0.174900,-0.155100,-0.215100,-0.345100,-0.185100,-0.315100,-0.265100,0.014900,-0.095100,0.204900,0.124900,0.354900,-0.135100
YBL035C,0.870200,1.370200,0.740200,0.600200,-0.069800,-0.609800,-1.009800,-1.009800,-1.169800,-0.679800,-0.359800,0.450200,0.870200,1.000200,0.970200,0.450200,0.260200,-0.509800,-0.139800,-0.759800,-0.739800,-0.739800,-0.439800,-0.209800,0.220200,0.270200,0.650200,0.500200,0.440200,-0.069800,-0.119800,-0.509800,-0.219800,-0.509800,-0.469800,-0.179800,-0.099800,0.140200,0.280200,0.440200,0.100200
YBR098W,0.024900,0.394900,0.374900,0.314900,-0.005100,-0.135100,-0.175100,-0.075100,-0.145100,0.044900,-0.075100,0.114900,0.244900,0.204900,0.244900,0.004900,0.114900,-0.215100,0.054900,-0.095100,-0.015100,-0.075100,-0.045100,0.064900,-0.075100,-0.135100,0.004900,0.094900,-0.025100,-0.235100,-0.135100,-0.215100,-0.055100,-0.155100,-0.145100,0.074900,0.004900,0.064900,-0.115100,0.104900,-0.205100
YCL024W,1.156600,1.336600,0.736600,0.176600,-0.583400,-1.103400,-1.433400,-1.643400,-1.743400,-1.083400,-0.423400,0.576600,1.076600,1.126600,0.986600,0.536600,0.216600,-0.413400,-0.323400,-0.753400,-0.993400,-0.953400,-0.573400,-0.073400,0.356600,0.446600,0.786600,0.756600,0.576600,0.196600,0.116600,-0.303400,-0.183400,-0.313400,-0.323400,-0.063400,0.106600,0.526600,0.516600,0.666600,0.306600
YDL227C,-1.220000,-0.980000,-1.180000,-1.190000,-1.290000,-1.250000,-1.340000,-1.260000,-1.400000,-1.200000,-0.910000,0.220000,1.260000,1.620000,1.640000,1.100000,0.770000,0.070000,0.170000,-0.480000,-0.620000,-0.730000,-0.580000,-0.150000,0.500000,0.990000,1.480000,1.280000,1.080000,0.570000,0.330000,-0.080000,0.110000,-0.210000,-0.320000,-0.210000,0.110000,0.610000,0.830000,1.170000,0.690000
YDR440W,0.019800,0.409800,0.339800,0.329800,0.039800,-0.230200,-0.310200,-0.150200,-0.140200,-0.120200,-0.030200,0.089800,0.389800,0.329800,0.469800,0.129800,0.179800,-0.350200,-0.070200,-0.200200,-0.230200,-0.000200,-0.040200,0.059800,-0.130200,-0.030200,0.029800,0.229800,0.049800,-0.160200,-0.190200,-0.170200,-0.110200,-0.160200,-0.320200,0.079800,-0.140200,0.109800,-0.020200,0.199800,-0.180200
YGR109C,1.526300,2.076300,0.766300,0.546300,-0.473700,-1.013700,-1.153700,-1.363700,-1.483700,-1.463700,-0.903700,0.756300,1.556300,1.526300,1.516300,0.616300,0.376300,-0.413700,-0.253700,-0.673700,-0.883700,-1.013700,-0.743700,-0.243700,0.296300,0.376300,0.696300,0.746300,0.466300,-0.023700,-0.253700,-0.403700,-0.343700,-0.543700,-0.823700,-0.183700,-0.253700,0.306300,0.286300,0.516300,-0.043700
YGR152C,0.551200,0.641200,0.841200,0.501200,0.151200,-0.288800,-0.598800,-0.428800,-0.298800,-0.298800,-0.088800,0.381200,0.771200,0.631200,0.611200,0.321200,-0.068800,-0.368800,-0.168800,-0.368800,-0.458800,-0.268800,-0.178800,0.141200,0.091200,-0.008800,0.271200,0.391200,0.031200,-0.128800,-0.438800,-0.528800,-0.368800,-0.188800,-0.448800,-0.128800,-0.278800,0.101200,-0.088800,0.311200,-0.248800
YJL181W,0.813900,1.063900,0.623900,0.323900,-0.286100,-0.586100,-0.946100,-0.676100,-0.636100,-0.526100,-0.156100,0.353900,0.783900,0.623900,0.683900,0.043900,-0.016100,-0.646100,-0.156100,-0.716100,-0.576100,-0.456100,-0.226100,-0.046100,0.013900,-0.036100,0.453900,0.403900,0.283900,-0.156100,-0.176100,-0.426100,-0.086100,-0.216100,-0.246100,0.113900,0.103900,0.273900,0.313900,0.473900,0.243900
YLR032W,0.328500,1.098500,0.428500,0.258500,-0.191500,-0.731500,-0.971500,-0.851500,-0.881500,-0.541500,-0.191500,0.398500,0.768500,0.708500,0.748500,0.308500,0.088500,-0.441500,-0.211500,-0.571500,-0.591500,-0.441500,-0.251500,-0.011500,0.088500,0.168500,0.468500,0.508500,0.358500,-0.091500,-0.051500,-0.321500,-0.101500,-0.291500,-0.211500,0.008500,0.018500,0.308500,0.328500,0.478500,0.078500
YLR382C,-0.030200,0.479800,0.299800,0.369800,0.029800,-0.180200,-0.430200,-0.170200,-0.260200,-0.200200,-0.180200,-0.000200,0.219800,0.219800,0.299800,-0.010200,0.049800,-0.520200,0.109800,-0.260200,-0.260200,-0.140200,-0.070200,-0.060200,0.019800,-0.100200,0.249800,0.189800,0.249800,-0.110200,-0.130200,-0.410200,0.009800,-0.150200,-0.020200,0.099800,0.149800,0.119800,0.189800,0.349800,-0.010200
YML020W,0.078000,0.558000,0.218000,0.328000,-0.042000,-0.222000,-0.362000,-0.182000,-0.192000,-0.122000,-0.122000,0.028000,0.268000,0.328000,0.388000,0.108000,0.108000,-0.202000,-0.052000,-0.192000,-0.282000,-0.102000,-0.162000,-0.052000,-0.082000,-0.212000,0.128000,0.188000,0.108000,-0.082000,-0.042000,-0.292000,-0.032000,-0.102000,-0.122000,0.048000,0.038000,0.148000,0.088000,0.208000,-0.112000
YML102W,0.208500,0.548500,0.438500,0.248500,0.098500,-0.391500,-0.571500,-0.431500,-0.421500,-0.321500,0.008500,0.118500,0.478500,0.528500,0.478500,0.158500,0.028500,-0.411500,0.088500,-0.151500,-0.301500,-0.191500,-0.201500,-0.121500,0.128500,0.248500,0.448500,0.258500,0.208500,-0.071500,-0.081500,-0.641500,-0.241500,-0.131500,-0.191500,-0.251500,0.028500,0.008500,0.098500,0.208500,0.058500
YNL273W,0.391700,1.091700,0.611700,0.471700,-0.278300,-0.778300,-1.098300,-0.988300,-0.978300,-0.608300,-0.288300,0.381700,0.801700,0.841700,0.801700,0.341700,0.171700,-0.508300,-0.168300,-0.758300,-0.648300,-0.558300,-0.238300,-0.008300,0.201700,0.211700,0.601700,0.541700,0.451700,-0.078300,-0.068300,-0.428300,-0.168300,-0.368300,-0.358300,-0.018300,0.021700,0.331700,0.401700,0.591700,0.131700
YNL304W,0.197100,0.517100,0.287100,0.087100,-0.012900,-0.372900,-0.432900,-0.462900,-0.302900,-0.302900,-0.002900,-0.002900,0.527100,0.407100,0.427100,0.147100,-0.042900,-0.432900,-0.092900,-0.282900,-0.272900,-0.232900,-0.162900,-0.012900,-0.022900,-0.002900,0.297100,0.317100,0.197100,-0.052900,-0.012900,-0.322900,-0.172900,0.057100,-0.162900,-0.002900,0.077100,0.187100,0.097100,0.257100,0.097100
YOR033C,0.408000,0.748000,0.468000,0.488000,-0.032000,-0.442000,-0.712000,-0.392000,-0.432000,-0.272000,-0.202000,0.378000,0.668000,0.628000,0.618000,0.308000,0.138000,-0.442000,0.098000,-0.282000,-0.262000,-0.172000,-0.092000,-0.062000,-0.022000,-0.172000,0.288000,0.288000,0.228000,-0.142000,-0.162000,-0.542000,-0.052000,-0.252000,-0.242000,-0.212000,-0.072000,-0.022000,0.048000,0.148000,-0.262000
YPR175W,0.785600,1.185600,0.765600,0.605600,-0.104400,-0.664400,-1.004400,-1.114400,-1.094400,-0.804400,-0.184400,0.515600,0.915600,1.025600,0.895600,0.485600,0.155600,-0.494400,-0.154400,-0.524400,-0.804400,-0.654400,-0.404400,-0.054400,0.165600,0.235600,0.545600,0.595600,0.365600,0.015600,-0.134400,-0.514400,-0.254400,-0.414400,-0.504400,-0.194400,-0.164400,0.235600,0.255600,0.415600,0.075600
YAR003W,0.033400,0.283400,0.183400,0.213400,0.003400,-0.376600,-0.656600,-0.256600,-0.106600,-0.296600,-0.226600,0.193400,0.373400,0.253400,0.373400,0.073400,-0.126600,-0.446600,0.223400,-0.206600,-0.146600,-0.066600,0.133400,0.003400,0.053400,-0.136600,0.263400,0.273400,0.193400,-0.026600,-0.106600,-0.506600,0.053400,-0.006600,-0.006600,-0.096600,-0.036600,0.113400,0.163400,0.403400,-0.026600
YAR008W,0.657800,0.817800,0.877800,0.497800,0.077800,-0.722200,-0.852200,-0.982200,-0.632200,-0.492200,0.047800,0.637800,1.117800,0.977800,0.967800,0.507800,-0.092200,-0.462200,-0.092200,-0.542200,-0.792200,-0.462200,-0.242200,-0.042200,0.047800,0.217800,0.517800,0.497800,0.137800,-0.062200,-0.492200,-0.452200,-0.392200,-0.252200,-0.612200,-0.332200,-0.312200,0.237800,0.057800,0.437800,-0.022200
YDL164C,0.426600,1.076600,0.726600,0.646600,-0.073400,-0.623400,-1.103400,-1.013400,-1.033400,-0.753400,-0.263400,0.316600,0.756600,0.826600,0.886600,0.516600,0.186600,-0.453400,-0.133400,-0.563400,-0.773400,-0.513400,-0.323400,-0.083400,0.156600,0.336600,0.566600,0.566600,0.376600,0.056600,-0.103400,-0.563400,-0.143400,-0.343400,-0.373400,-0.083400,-0.073400,0.196600,0.256600,0.456600,0.056600
YDR481C,0.442200,0.442200,0.372200,0.362200,0.282200,-0.217800,-0.387800,-0.227800,-0.157800,-0.167800,-0.087800,0.052200,0.352200,0.402200,0.452200,0.092200,0.082200,-0.507800,0.022200,-0.297800,-0.317800,-0.307800,-0.177800,-0.187800,0.042200,0.022200,0.342200,0.412200,0.092200,0.012200,-0.197800,-0.517800,-0.187800,-0.137800,-0.217800,-0.027800,-0.157800,0.102200,-0.057800,0.112200,0.052200
YER153C,-0.301200,-0.151200,-0.141200,-0.161200,-0.111200,-0.161200,-0.221200,-0.121200,-0.471200,-0.111200,-0.151200,-0.081200,0.128800,0.378800,0.178800,0.158800,0.258800,-0.421200,0.078800,0.158800,-0.201200,-0.041200,-0.121200,-0.041200,0.158800,0.308800,0.368800,0.308800,0.408800,-0.091200,0.168800,-0.421200,-0.211200,-0.191200,0.018800,0.048800,0.118800,0.188800,0.218800,0.078800,0.188800
YHR159W,0.109000,0.669000,0.319000,0.439000,0.009000,-0.271000,-0.481000,-0.421000,-0.391000,-0.451000,-0.161000,-0.061000,0.299000,0.279000,0.339000,0.109000,0.099000,-0.371000,-0.021000,-0.291000,-0.301000,-0.171000,-0.121000,-0.121000,-0.041000,-0.011000,0.289000,0.339000,0.309000,-0.081000,-0.101000,-0.281000,-0.041000,-0.131000,-0.161000,-0.011000,0.039000,0.169000,0.149000,0.429000,0.099000
YIL101C,-0.069000,0.361000,-0.009000,0.271000,-0.339000,-0.139000,-0.519000,-0.499000,-0.819000,-0.429000,-0.769000,-0.549000,-0.509000,-0.049000,-0.159000,-0.159000,0.081000,-0.419000,-0.179000,-0.359000,-0.399000,-0.349000,-0.389000,-0.299000,-0.109000,-0.069000,0.181000,0.331000,0.531000,0.311000,0.481000,0.081000,0.251000,0.181000,0.381000,0.511000,0.591000,0.781000,0.671000,0.671000,0.921000
YJL074C,0.432700,1.072700,0.852700,0.712700,-0.017300,-0.427300,-0.867300,-0.677300,-0.847300,-0.417300,-0.137300,0.682700,0.882700,0.912700,0.912700,0.392700,0.142700,-0.387300,-0.267300,-0.507300,-0.567300,-0.477300,-0.327300,-0.017300,0.052700,0.182700,0.412700,0.392700,0.212700,-0.157300,-0.267300,-0.387300,-0.337300,-0.407300,-0.557300,-0.167300,-0.267300,0.152700,0.022700,0.262700,-0.197300
YJL078C,0.054900,-0.355100,-0.935100,-0.855100,-1.195100,-1.125100,-1.495100,-1.385100,-1.895100,-1.425100,-1.015100,-0.155100,0.584900,1.154900,0.974900,0.774900,0.614900,0.034900,0.084900,-0.385100,-0.515100,-0.675100,-0.625100,-0.205100,0.494900,1.014900,1.074900,1.204900,0.894900,0.724900,0.644900,-0.055100,0.134900,0.044900,-0.055100,0.424900,0.284900,0.804900,0.684900,0.714900,0.924900
YNL233W,0.639300,1.279300,0.789300,0.579300,-0.060700,-0.500700,-0.750700,-0.530700,-0.700700,-0.320700,-0.150700,0.179300,0.569300,0.719300,0.779300,0.349300,0.209300,-0.450700,-0.270700,-0.510700,-0.500700,-0.410700,-0.310700,-0.040700,-0.040700,0.069300,0.269300,0.389300,0.259300,-0.180700,-0.150700,-0.360700,-0.270700,-0.400700,-0.440700,-0.000700,-0.090700,0.219300,0.049300,0.159300,-0.060700
YPR120C,0.930700,1.170700,0.810700,0.580700,-0.059300,-0.389300,-0.819300,-0.849300,-0.779300,-0.699300,-0.229300,0.530700,1.030700,1.030700,0.950700,0.440700,0.330700,-0.379300,-0.109300,-0.499300,-0.639300,-0.609300,-0.449300,-0.119300,0.100700,0.230700,0.440700,0.450700,0.190700,-0.099300,-0.249300,-0.479300,-0.509300,-0.469300,-0.639300,-0.229300,-0.249300,0.150700,0.010700,0.310700,-0.139300
YPR174C,0.717100,0.997100,0.647100,0.547100,0.137100,-0.312900,-0.712900,-0.602900,-0.652900,-0.572900,-0.122900,0.127100,0.517100,0.747100,0.607100,0.447100,0.247100,-0.402900,-0.032900,-0.282900,-0.462900,-0.362900,-0.322900,-0.222900,-0.012900,0.217100,0.377100,0.387100,0.247100,-0.042900,-0.062900,-0.512900,-0.292900,-0.282900,-0.462900,-0.072900,-0.162900,0.167100,-0.062900,0.037100,-0.132900
YPR184W,0.294600,0.884600,0.314600,0.514600,0.014600,-0.455400,-0.725400,-0.555400,-0.565400,-0.535400,-0.505400,-0.595400,-0.335400,-0.365400,0.064600,-0.275400,0.074600,-0.655400,-0.065400,-0.545400,-0.505400,-0.145400,-0.255400,-0.205400,-0.355400,-0.135400,0.344600,0.424600,0.584600,0.164600,0.174600,-0.055400,0.294600,0.104600,0.134600,0.454600,0.414600,0.494600,0.614600,0.844600,0.624600
YDR097C,0.502400,1.312400,0.872400,0.762400,-0.037600,-0.747600,-1.187600,-1.107600,-1.287600,-0.837600,-0.437600,0.412400,0.972400,1.142400,1.142400,0.732400,0.382400,-0.377600,-0.127600,-0.707600,-0.807600,-0.707600,-0.497600,-0.107600,0.062400,0.432400,0.612400,0.572400,0.472400,-0.057600,-0.137600,-0.447600,-0.327600,-0.467600,-0.557600,-0.217600,-0.147600,0.242400,0.282400,0.482400,-0.057600
YER124C,-0.215400,-0.135400,-0.925400,-0.765400,-1.185400,-1.445400,-1.755400,-1.625400,-1.805400,-1.815400,-1.625400,0.024600,0.864600,1.084600,1.104600,0.684600,0.364600,-0.225400,0.174600,-0.505400,-0.765400,-0.875400,-0.725400,-0.205400,0.464600,0.894600,1.134600,1.284600,1.014600,0.904600,0.554600,0.344600,0.594600,0.244600,0.184600,0.414600,0.334600,0.914600,0.934600,1.134600,0.944600
YGL126W,0.076600,0.306600,0.406600,0.286600,0.446600,-0.143400,-0.103400,-0.283400,-0.063400,-0.273400,0.006600,-0.263400,0.086600,0.286600,0.186600,0.136600,0.066600,-0.533400,0.216600,0.126600,-0.033400,-0.023400,-0.063400,-0.253400,0.036600,0.166600,0.246600,0.206600,0.166600,-0.013400,-0.113400,-0.713400,-0.273400,0.026600,-0.093400,-0.203400,-0.043400,-0.023400,-0.093400,0.036600,0.086600
YJL115W,0.727800,1.127800,0.787800,0.857800,0.187800,-0.412200,-1.132200,-1.002200,-1.142200,-0.672200,-0.172200,0.317800,0.797800,0.987800,0.907800,0.657800,0.387800,-0.502200,-0.332200,-0.522200,-0.842200,-0.432200,-0.572200,0.027800,-0.022200,0.527800,0.357800,0.567800,0.247800,-0.002200,-0.032200,-0.482200,-0.412200,-0.282200,-0.502200,-0.312200,-0.252200,0.277800,0.107800,0.217800,-0.042200
YJR154W,0.143200,0.843200,0.293200,0.463200,0.203200,-0.426800,-0.396800,-0.426800,-0.446800,-0.286800,-0.006800,0.163200,0.473200,0.443200,0.553200,0.083200,0.123200,-0.456800,-0.086800,-0.366800,-0.346800,-0.276800,-0.226800,-0.056800,-0.016800,-0.066800,0.283200,0.373200,0.253200,-0.086800,-0.076800,-0.256800,-0.126800,-0.236800,-0.256800,-0.126800,-0.036800,0.143200,0.023200,0.223200,0.013200
YJR155W,0.545400,0.645400,0.475400,0.325400,0.025400,-0.394600,-0.524600,-0.374600,-0.144600,-0.214600,-0.104600,0.135400,0.445400,0.405400,0.455400,0.215400,0.005400,-0.464600,-0.024600,-0.344600,-0.384600,-0.134600,-0.034600,-0.094600,-0.054600,0.075400,0.315400,0.245400,0.225400,-0.094600,-0.134600,-0.514600,-0.154600,-0.164600,-0.164600,-0.214600,-0.074600,0.055400,0.105400,0.225400,-0.114600
YLL002W,0.162200,0.782200,0.542200,0.492200,0.102200,-0.397800,-0.507800,-0.447800,-0.287800,-0.227800,-0.077800,0.152200,0.542200,0.612200,0.502200,0.302200,0.032200,-0.417800,0.052200,-0.227800,-0.277800,-0.207800,-0.187800,-0.077800,-0.007800,-0.097800,0.202200,0.182200,0.062200,-0.147800,-0.107800,-0.427800,-0.187800,-0.137800,-0.257800,-0.137800,-0.077800,0.042200,0.072200,0.212200,-0.117800
YLR212C,0.215600,0.625600,0.345600,0.375600,-0.084400,-0.484400,-0.824400,-0.434400,-0.554400,-0.444400,-0.404400,0.015600,0.435600,0.565600,0.695600,0.275600,0.165600,-0.344400,0.095600,-0.444400,-0.264400,-0.334400,-0.054400,-0.094400,0.065600,-0.014400,0.465600,0.405600,0.375600,-0.014400,-0.044400,-0.524400,-0.054400,-0.234400,-0.264400,-0.044400,-0.004400,0.105600,0.225600,0.295600,0.215600
YMR011W,-0.231700,-0.061700,-0.081700,0.588300,0.748300,0.438300,0.018300,0.138300,-0.201700,-0.391700,-0.031700,0.438300,0.708300,0.758300,0.878300,0.648300,0.308300,-0.151700,0.138300,-0.681700,-0.661700,-0.561700,0.018300,0.168300,0.398300,0.388300,0.688300,0.448300,0.148300,-0.221700,-0.411700,-1.131700,-0.551700,-0.771700,-0.751700,-0.451700,-0.311700,-0.111700,-0.081700,0.068300,-0.281700
YNL015W,-0.598000,-0.288000,-0.338000,-0.268000,-0.668000,-0.878000,-1.028000,-0.878000,-0.938000,-0.908000,-0.408000,0.132000,0.582000,0.732000,0.812000,0.192000,0.092000,0.212000,-0.258000,0.252000,-0.528000,-0.148000,-0.568000,0.172000,-0.078000,0.842000,0.582000,0.912000,-0.078000,0.852000,-0.418000,0.472000,-0.158000,0.492000,-0.548000,0.582000,-0.328000,0.992000,0.042000,0.972000,0.392000
YNL077W,0.401500,0.601500,0.231500,0.181500,0.071500,-0.168500,-0.458500,-0.298500,-0.158500,-0.228500,-0.128500,-0.128500,0.271500,0.351500,0.241500,0.031500,-0.008500,-0.528500,-0.028500,-0.178500,-0.308500,-0.008500,-0.018500,0.051500,0.051500,0.041500,0.301500,0.251500,0.191500,-0.148500,-0.108500,-0.418500,-0.128500,-0.088500,-0.088500,-0.068500,0.081500,0.131500,0.111500,0.231500,-0.128500
YNL262W,-0.217100,0.852900,0.492900,0.642900,0.112900,-0.587100,-0.947100,-0.767100,-0.857100,-0.507100,-0.257100,0.252900,0.602900,0.652900,0.822900,0.232900,0.272900,-0.577100,-0.057100,-0.587100,-0.547100,-0.357100,-0.287100,-0.037100,0.012900,0.072900,0.442900,0.532900,0.402900,-0.077100,-0.077100,-0.267100,-0.097100,-0.347100,-0.307100,0.262900,-0.017100,0.402900,0.212900,0.452900,0.042900
YOR284W,0.789000,0.809000,1.029000,0.539000,0.149000,-0.401000,-0.691000,-0.611000,-0.341000,-0.511000,-0.091000,0.149000,0.539000,0.519000,0.599000,0.139000,0.039000,-0.391000,-0.041000,-0.391000,-0.621000,-0.291000,-0.171000,-0.121000,-0.101000,-0.001000,0.319000,0.279000,0.129000,-0.111000,-0.411000,-0.451000,-0.121000,-0.051000,-0.301000,-0.221000,-0.171000,0.079000,0.119000,0.419000,-0.031000
YPL267W,1.147100,1.717100,0.897100,0.627100,-0.052900,-0.882900,-1.162900,-1.272900,-1.362900,-1.202900,-0.432900,0.467100,1.357100,1.377100,1.217100,0.497100,0.217100,-0.212900,-0.502900,-0.462900,-0.972900,-0.922900,-0.982900,-0.042900,-0.072900,0.597100,0.697100,0.797100,-0.152900,0.077100,-0.602900,0.017100,-0.652900,-0.272900,-0.852900,0.057100,-0.352900,0.687100,0.007100,0.797100,0.177100
YPR135W,0.317100,0.937100,0.577100,0.487100,0.097100,-0.342900,-0.582900,-0.452900,-0.342900,-0.322900,-0.212900,0.157100,0.557100,0.617100,0.737100,0.267100,0.217100,-0.482900,-0.042900,-0.412900,-0.432900,-0.232900,-0.232900,-0.162900,-0.032900,-0.072900,0.367100,0.367100,0.247100,-0.192900,-0.152900,-0.442900,-0.122900,-0.352900,-0.312900,-0.222900,-0.152900,0.087100,0.107100,0.317100,-0.142900
YAR007C,0.872700,1.052700,0.902700,0.682700,0.042700,-0.687300,-1.227300,-1.237300,-1.377300,-1.077300,-0.477300,0.282700,0.752700,0.842700,0.862700,0.432700,0.242700,-0.437300,-0.027300,-0.597300,-0.797300,-0.777300,-0.397300,-0.187300,0.162700,0.132700,0.662700,0.702700,0.482700,0.222700,-0.047300,-0.517300,-0.087300,-0.357300,-0.297300,-0.027300,-0.117300,0.282700,0.242700,0.552700,0.342700
YBR073W,0.309300,0.909300,0.339300,0.379300,0.029300,-0.300700,-0.610700,-0.380700,-0.550700,-0.430700,-0.340700,0.149300,0.519300,0.519300,0.579300,0.129300,0.209300,-0.500700,0.119300,-0.330700,-0.330700,-0.280700,-0.210700,-0.070700,-0.140700,-0.100700,0.269300,0.289300,0.259300,-0.090700,-0.100700,-0.280700,0.039300,-0.230700,-0.220700,-0.030700,-0.040700,0.099300,0.149300,0.379300,-0.100700
YCL061C,0.362200,1.122200,0.682200,0.572200,-0.047800,-0.367800,-0.807800,-0.747800,-1.027800,-0.537800,-0.407800,0.312200,0.592200,0.812200,0.762200,0.422200,0.332200,-0.237800,-0.097800,-0.417800,-0.577800,-0.467800,-0.447800,-0.117800,-0.067800,0.132200,0.342200,0.442200,0.322200,0.012200,0.002200,-0.297800,-0.217800,-0.257800,-0.407800,-0.017800,-0.067800,0.222200,0.052200,0.162200,-0.017800
